,locus_tag,left,right,mode,final_state,tf,strand
3618,ECK125272952,2043386,2043401,,,,
3619,ECK125272953,2052966,2052981,,,,
3620,ECK125272954,2056761,2056776,,,,
3621,ECK125272955,2056844,2056859,,,,
3622,ECK125272956,2067967,2067982,,,,
3623,ECK125272957,2103252,2103267,,,,
3624,ECK125272958,2175148,2175163,,,,
3625,ECK125272959,2175290,2175305,,,,
3626,ECK125272960,2175309,2175324,,,,
3627,ECK125272961,2176975,2176990,,,,
3628,ECK125272962,2261928,2261943,,,,
3629,ECK125272963,2262554,2262569,,,,
3630,ECK125272964,2264111,2264126,,,,
3631,ECK125272965,2266014,2266029,,,,
3632,ECK125272966,2266159,2266174,,,,
3633,ECK125272967,2269988,2270003,,,,
3634,ECK125272968,2270033,2270048,,,,
3635,ECK125272969,2404876,2404891,,,,
3636,ECK125272970,2470645,2470660,,,,
3637,ECK125272971,2599557,2599572,,,,
3638,ECK125272972,2620778,2620793,,,,
3639,ECK125272973,2621287,2621302,,,,
3640,ECK125272974,2659385,2659400,,,,
3641,ECK125272975,2659453,2659468,,,,
3642,ECK125272976,2709584,2709599,,,,
3643,ECK125272977,2734079,2734094,,,,
3644,ECK125272978,2734140,2734155,,,,
3645,ECK125272979,2734153,2734168,,,,
3646,ECK125272980,2934198,2934213,,,,
3647,ECK125272981,3151389,3151404,,,,
3648,ECK125272982,3151564,3151579,,,,
3649,ECK125272983,3151649,3151664,,,,
3650,ECK125272984,3184667,3184682,,,,
3651,ECK125272985,3184926,3184941,,,,
3652,ECK125272986,3194768,3194783,,,,
3653,ECK125272987,3194897,3194912,,,,
3654,ECK125272988,3195088,3195103,,,,
3655,ECK125272989,3195143,3195158,,,,
3656,ECK125272990,3278350,3278365,,,,
3657,ECK125272991,3278378,3278393,,,,
3658,ECK125272992,3337498,3337513,,,,
3659,ECK125272993,3445571,3445586,,,,
3660,ECK125272994,3446309,3446324,,,,
3661,ECK125272995,3492382,3492397,,,,
3662,ECK125272996,3492475,3492490,,,,
3663,ECK125272997,3492483,3492498,,,,
3664,ECK125272998,3546038,3546053,,,,
3665,ECK125272999,3581617,3581632,,,,
3666,ECK125273000,3581650,3581665,,,,
3667,ECK125273001,3597605,3597620,,,,
3668,ECK125273002,3597636,3597651,,,,
3669,ECK125273003,3597686,3597701,,,,
3670,ECK125273004,3597801,3597816,,,,
3671,ECK125273005,3597930,3597945,,,,
3672,ECK125273006,3597958,3597973,,,,
3673,ECK125273007,3609298,3609313,,,,
3674,ECK125273008,3653477,3653492,,,,
3675,ECK125273009,3656590,3656605,,,,
3676,ECK125273010,3656770,3656785,,,,
3677,ECK125273011,3658716,3658731,,,,
3678,ECK125273012,3658801,3658816,,,,
3679,ECK125273013,3658842,3658857,,,,
3680,ECK125273014,3671763,3671778,,,,
3681,ECK125273015,3671891,3671906,,,,
3682,ECK125273016,3671935,3671950,,,,
3683,ECK125273017,3672025,3672040,,,,
3684,ECK125273018,3672245,3672260,,,,
3685,ECK125273019,3719687,3719702,,,,
3686,ECK125273020,3730863,3730878,,,,
3687,ECK125273021,3737383,3737398,,,,
3688,ECK125273022,3744213,3744228,,,,
3689,ECK125273023,3744261,3744276,,,,
3690,ECK125273024,3811534,3811549,,,,
3691,ECK125273025,3811660,3811675,,,,
3692,ECK125273026,3919818,3919833,,,,
3693,ECK125273027,3982784,3982799,,,,
3694,ECK125273028,3982902,3982917,,,,
3695,ECK125273029,4018734,4018749,,,,
3696,ECK125273030,4057010,4057025,,,,
3697,ECK125273031,4105883,4105898,,,,
3698,ECK125273032,4106281,4106296,,,,
3699,ECK125273033,4201774,4201789,,,,
3700,ECK125273034,4216985,4217000,,,,
3701,ECK125273035,4217130,4217145,,,,
3702,ECK125273036,4217209,4217224,,,,
3703,ECK125273037,4218655,4218670,,,,
3704,ECK125273038,4269207,4269222,,,,
3705,ECK125273039,4269347,4269362,,,,
3706,ECK125273040,4269375,4269390,,,,
3707,ECK125273041,4269460,4269475,,,,
3708,ECK125273042,4269495,4269510,,,,
3709,ECK125273043,4330371,4330386,,,,
3710,ECK125273044,4330379,4330394,,,,
3711,ECK125273045,4480143,4480158,,,,
3712,ECK125273046,4543340,4543355,,,,
3713,ECK125273047,4606050,4606065,,,,
3714,ECK125273048,4634432,4634447,,,,
3715,ECK125273049,612871,612886,,,,
3716,ECK125273050,613536,613551,,,,
3717,ECK125273051,613618,613633,,,,
3718,ECK125273052,613823,613838,,,,
3719,ECK125273053,613972,613987,,,,
3720,ECK125273054,614001,614016,,,,
3721,ECK125273055,614213,614228,,,,
3722,ECK125273056,622055,622070,,,,
3723,ECK125273057,622081,622096,,,,
3724,ECK125273058,627597,627612,,,,
3725,ECK125273059,627661,627676,,,,
3726,ECK125273060,627707,627722,,,,
3727,ECK125273061,628177,628192,,,,
3728,ECK125273062,628198,628213,,,,
3729,ECK125273063,628224,628239,,,,
3730,ECK125273064,628300,628315,,,,
3731,ECK125273065,628348,628363,,,,
3732,ECK125273066,628547,628562,,,,
3733,ECK125273067,628872,628887,,,,
3734,ECK125273068,628892,628907,,,,
3735,ECK125273069,629205,629220,,,,
3736,ECK125273070,1490741,1490756,,,,
3737,ECK125273071,1490802,1490817,,,,
3738,ECK125273072,1765095,1765110,,,,
3739,ECK125273073,1800054,1800069,,,,
3740,ECK125273074,1800285,1800300,,,,
3741,ECK125273075,1800591,1800606,,,,
3742,ECK125273076,1800692,1800707,,,,
3743,ECK125273077,1925239,1925254,,,,
3744,ECK125273078,2025201,2025216,,,,
3745,ECK125273079,2025281,2025296,,,,
3746,ECK125273080,2153720,2153735,,,,
3747,ECK125273081,2246627,2246642,,,,
3748,ECK125273082,2466460,2466475,,,,
3749,ECK125273083,2520738,2520753,,,,
3750,ECK125273084,2520789,2520804,,,,
3751,ECK125273085,2691313,2691328,,,,
3752,ECK125273086,2800918,2800933,,,,
3753,ECK125273087,2800931,2800946,,,,
3754,ECK125273088,2801003,2801018,,,,
3755,ECK125273089,2801061,2801076,,,,
3756,ECK125273090,2892022,2892037,,,,
3757,ECK125273091,2892031,2892046,,,,
3758,ECK125273092,2892061,2892076,,,,
3759,ECK125273093,2934190,2934205,,,,
3760,ECK125273094,2991846,2991861,,,,
3761,ECK125273095,3195020,3195035,,,,
3762,ECK125273096,3444734,3444749,,,,
3763,ECK125273097,3445046,3445061,,,,
3764,ECK125273098,3448878,3448893,,,,
3765,ECK125273099,3449024,3449039,,,,
3766,ECK125273100,3493942,3493957,,,,
3767,ECK125273101,3719806,3719821,,,,
3768,ECK125273102,3719975,3719990,,,,
3769,ECK125273103,3897160,3897175,,,,
3770,ECK125273104,3897176,3897191,,,,
3771,ECK125273105,4106859,4106874,,,,
3772,ECK125273106,4218623,4218638,,,,
3773,ECK125273107,4222394,4222409,,,,
3774,ECK125273108,4222435,4222450,,,,
3775,ECK125273109,4275137,4275152,,,,
3776,ECK125273110,4425259,4425274,,,,
3777,ECK125273111,4542990,4543005,,,,
3778,ECK125273112,29584,29601,,,,
3779,ECK125273113,85522,85539,,,,
3780,ECK125273114,275378,275395,,,,
3781,ECK125273115,320061,320078,,,,
3782,ECK125273116,320081,320098,,,,
3783,ECK125273117,399563,399580,,,,
3784,ECK125273118,523015,523032,,,,
3785,ECK125273119,523112,523129,,,,
3786,ECK125273120,536232,536249,,,,
3787,ECK125273121,536394,536411,,,,
3788,ECK125273122,564478,564495,,,,
3789,ECK125273123,568167,568184,,,,
3790,ECK125273124,568303,568320,,,,
3791,ECK125273125,576739,576756,,,,
3792,ECK125273126,576874,576891,,,,
3793,ECK125273127,576973,576990,,,,
3794,ECK125273128,578974,578991,,,,
3795,ECK125273129,578978,578995,,,,
3796,ECK125273130,585904,585921,,,,
3797,ECK125273131,656444,656461,,,,
3798,ECK125273132,656456,656473,,,,
3799,ECK125273133,656692,656709,,,,
3800,ECK125273134,738849,738866,,,,
3801,ECK125273135,738944,738961,,,,
3802,ECK125273136,794621,794638,,,,
3803,ECK125273137,798447,798464,,,,
3804,ECK125273138,901428,901445,,,,
3805,ECK125273139,901470,901487,,,,
3806,ECK125273140,903724,903741,,,,
3807,ECK125273141,903949,903966,,,,
3808,ECK125273142,904046,904063,,,,
3809,ECK125273143,953709,953726,,,,
3810,ECK125273144,990384,990401,,,,
3811,ECK125273145,990387,990404,,,,
3812,ECK125273146,997525,997542,,,,
3813,ECK125273147,997546,997563,,,,
3814,ECK125273148,997803,997820,,,,
3815,ECK125273149,1027602,1027619,,,,
3816,ECK125273150,1065239,1065256,,,,
3817,ECK125273151,1065307,1065324,,,,
3818,ECK125273152,1079175,1079192,,,,
3819,ECK125273153,1095914,1095931,,,,
3820,ECK125273154,1103463,1103480,,,,
3821,ECK125273155,1103490,1103507,,,,
3822,ECK125273156,1103499,1103516,,,,
3823,ECK125273157,1122652,1122669,,,,
3824,ECK125273158,1197553,1197570,,,,
3825,ECK125273159,1198542,1198559,,,,
3826,ECK125273160,1198548,1198565,,,,
3827,ECK125273161,1201402,1201419,,,,
3828,ECK125273162,1212962,1212979,,,,
3829,ECK125273163,1215645,1215662,,,,
3830,ECK125273164,1215669,1215686,,,,
3831,ECK125273165,1216507,1216524,,,,
3832,ECK125273166,1216557,1216574,,,,
3833,ECK125273167,1216765,1216782,,,,
3834,ECK125273168,1315815,1315832,,,,
3835,ECK125273169,1335470,1335487,,,,
3836,ECK125273170,1335882,1335899,,,,
3837,ECK125273171,1343513,1343530,,,,
3838,ECK125273172,1343587,1343604,,,,
3839,ECK125273173,1344703,1344720,,,,
3840,ECK125273174,1409565,1409582,,,,
3841,ECK125273175,1441808,1441825,,,,
3842,ECK125273176,1447299,1447316,,,,
3843,ECK125273177,1490896,1490913,,,,
3844,ECK125273178,1519942,1519959,,,,
3845,ECK125273179,1520056,1520073,,,,
3846,ECK125273180,1520307,1520324,,,,
3847,ECK125273181,1520390,1520407,,,,
3848,ECK125273182,1523207,1523224,,,,
3849,ECK125273183,1567161,1567178,,,,
3850,ECK125273184,1572080,1572097,,,,
3851,ECK125273185,1572353,1572370,,,,
3852,ECK125273186,1579227,1579244,,,,
3853,ECK125273187,1579448,1579465,,,,
3854,ECK125273188,1579620,1579637,,,,
3855,ECK125273189,1582815,1582832,,,,
3856,ECK125273190,1621415,1621432,,,,
3857,ECK125273191,1624487,1624504,,,,
3858,ECK125273192,1657708,1657725,,,,
3859,ECK125273193,1689833,1689850,,,,
3860,ECK125273194,1712626,1712643,,,,
3861,ECK125273195,1734331,1734348,,,,
3862,ECK125273196,1734334,1734351,,,,
3863,ECK125273197,1762496,1762513,,,,
3864,ECK125273198,1765360,1765377,,,,
3865,ECK125273199,1832320,1832337,,,,
3866,ECK125273200,1896741,1896758,,,,
3867,ECK125273201,1898286,1898303,,,,
3868,ECK125273202,1898332,1898349,,,,
3869,ECK125273203,1898448,1898465,,,,
3870,ECK125273204,1928765,1928782,,,,
3871,ECK125273205,1929159,1929176,,,,
3872,ECK125273206,2025094,2025111,,,,
3873,ECK125273207,2025359,2025376,,,,
3874,ECK125273208,2028384,2028401,,,,
3875,ECK125273209,2035668,2035685,,,,
3876,ECK125273210,2035797,2035814,,,,
3877,ECK125273211,2035817,2035834,,,,
3878,ECK125273212,2104525,2104542,,,,
3879,ECK125273213,2104638,2104655,,,,
3880,ECK125273214,2104723,2104740,,,,
3881,ECK125273215,2105164,2105181,,,,
3882,ECK125273216,2109665,2109682,,,,
3883,ECK125273217,2109725,2109742,,,,
3884,ECK125273218,2110521,2110538,,,,
3885,ECK125273219,2168735,2168752,,,,
3886,ECK125273220,2168751,2168768,,,,
3887,ECK125273221,2214992,2215009,,,,
3888,ECK125273222,2227313,2227330,,,,
3889,ECK125273223,2231522,2231539,,,,
3890,ECK125273224,2248648,2248665,,,,
3891,ECK125273225,2270072,2270089,,,,
3892,ECK125273226,2270109,2270126,,,,
3893,ECK125273227,2381242,2381259,,,,
3894,ECK125273228,2407332,2407349,,,,
3895,ECK125273229,2407379,2407396,,,,
3896,ECK125273230,2420861,2420878,,,,
3897,ECK125273231,2451059,2451076,,,,
3898,ECK125273232,2469130,2469147,,,,
3899,ECK125273233,2469196,2469213,,,,
3900,ECK125273234,2469202,2469219,,,,
3901,ECK125273235,2469205,2469222,,,,
3902,ECK125273236,2484223,2484240,,,,
3903,ECK125273237,2484308,2484325,,,,
3904,ECK125273238,2665350,2665367,,,,
3905,ECK125273239,2741362,2741379,,,,
3906,ECK125273240,2751647,2751664,,,,
3907,ECK125273241,2783033,2783050,,,,
3908,ECK125273242,2799052,2799069,,,,
3909,ECK125273243,2799148,2799165,,,,
3910,ECK125273244,2800729,2800746,,,,
3911,ECK125273245,2810661,2810678,,,,
3912,ECK125273246,2943002,2943019,,,,
3913,ECK125273247,2943129,2943146,,,,
3914,ECK125273248,2985627,2985644,,,,
3915,ECK125273249,2985637,2985654,,,,
3916,ECK125273250,2985640,2985657,,,,
3917,ECK125273251,3086507,3086524,,,,
3918,ECK125273252,3086581,3086598,,,,
3919,ECK125273253,3151892,3151909,,,,
3920,ECK125273254,3152045,3152062,,,,
3921,ECK125273255,3245337,3245354,,,,
3922,ECK125273256,3318426,3318443,,,,
3923,ECK125273257,3318781,3318798,,,,
3924,ECK125273258,3354743,3354760,,,,
3925,ECK125273259,3360975,3360992,,,,
3926,ECK125273260,3360981,3360998,,,,
3927,ECK125273261,3587160,3587177,,,,
3928,ECK125273262,3597805,3597822,,,,
3929,ECK125273263,3597860,3597877,,,,
3930,ECK125273264,3634493,3634510,,,,
3931,ECK125273265,3634535,3634552,,,,
3932,ECK125273266,3634622,3634639,,,,
3933,ECK125273267,3653687,3653704,,,,
3934,ECK125273268,3653709,3653726,,,,
3935,ECK125273269,3653718,3653735,,,,
3936,ECK125273270,3653743,3653760,,,,
3937,ECK125273271,3653837,3653854,,,,
3938,ECK125273272,3653908,3653925,,,,
3939,ECK125273273,3654048,3654065,,,,
3940,ECK125273274,3654600,3654617,,,,
3941,ECK125273275,3656026,3656043,,,,
3942,ECK125273276,3656032,3656049,,,,
3943,ECK125273277,3656059,3656076,,,,
3944,ECK125273278,3658318,3658335,,,,
3945,ECK125273279,3658341,3658358,,,,
3946,ECK125273280,3658437,3658454,,,,
3947,ECK125273281,3658498,3658515,,,,
3948,ECK125273282,3678268,3678285,,,,
3949,ECK125273283,3683719,3683736,,,,
3950,ECK125273284,3727834,3727851,,,,
3951,ECK125273285,3797043,3797060,,,,
3952,ECK125273286,3797085,3797102,,,,
3953,ECK125273287,3799160,3799177,,,,
3954,ECK125273288,3799163,3799180,,,,
3955,ECK125273289,3799214,3799231,,,,
3956,ECK125273290,3799247,3799264,,,,
3957,ECK125273291,3799354,3799371,,,,
3958,ECK125273292,3799456,3799473,,,,
3959,ECK125273293,3799474,3799491,,,,
3960,ECK125273294,3799483,3799500,,,,
3961,ECK125273295,3799564,3799581,,,,
3962,ECK125273296,3799570,3799587,,,,
3963,ECK125273297,3840075,3840092,,,,
3964,ECK125273298,3840227,3840244,,,,
3965,ECK125273299,3877699,3877716,,,,
3966,ECK125273300,3906696,3906713,,,,
3967,ECK125273301,3920179,3920196,,,,
3968,ECK125273302,3936425,3936442,,,,
3969,ECK125273303,4058264,4058281,,,,
3970,ECK125273304,4058331,4058348,,,,
3971,ECK125273305,4110062,4110079,,,,
3972,ECK125273306,4110074,4110091,,,,
3973,ECK125273307,4128162,4128179,,,,
3974,ECK125273308,4128309,4128326,,,,
3975,ECK125273309,4132577,4132594,,,,
3976,ECK125273310,4202019,4202036,,,,
3977,ECK125273311,4214112,4214129,,,,
3978,ECK125273312,4214210,4214227,,,,
3979,ECK125273313,4214421,4214438,,,,
3980,ECK125273314,4215385,4215402,,,,
3981,ECK125273315,4245143,4245160,,,,
3982,ECK125273316,4273969,4273986,,,,
3983,ECK125273317,4278305,4278322,,,,
3984,ECK125273318,4294209,4294226,,,,
3985,ECK125273319,4294215,4294232,,,,
3986,ECK125273320,4352340,4352357,,,,
3987,ECK125273321,4363576,4363593,,,,
3988,ECK125273322,4427421,4427438,,,,
3989,ECK125273323,4427476,4427493,,,,
3990,ECK125273324,4462859,4462876,,,,
3991,ECK125273325,4472742,4472759,,,,
3992,ECK125273326,4541002,4541019,,,,
3993,ECK125273327,4542791,4542808,,,,
3994,ECK125273328,4542904,4542921,,,,
3995,ECK125273329,4542907,4542924,,,,
3996,ECK125273330,4543114,4543131,,,,
3997,ECK125273331,4572337,4572354,,,,
3998,ECK125273332,4572531,4572548,,,,
3999,ECK125273333,4581337,4581354,,,,
4000,ECK125273334,4581501,4581518,,,,
4001,ECK125273335,4591485,4591502,,,,
4002,ECK125273336,4591510,4591527,,,,
4003,ECK125273337,4591590,4591607,,,,
4004,ECK125273338,4606062,4606079,,,,
4005,ECK125273339,4611229,4611246,,,,
4006,ECK125273340,4611395,4611412,,,,
4007,ECK125273341,290504,290521,,,,
4008,ECK125273342,290516,290533,,,,
4009,ECK125273343,490830,490847,,,,
4010,ECK125273344,787527,787544,,,,
4011,ECK125273345,787616,787633,,,,
4012,ECK125273346,1161615,1161632,,,,
4013,ECK125273347,1161621,1161638,,,,
4014,ECK125273348,1656325,1656342,,,,
4015,ECK125273349,1789566,1789583,,,,
4016,ECK125273350,1789569,1789586,,,,
4017,ECK125273351,1789596,1789613,,,,
4018,ECK125273352,1904815,1904832,,,,
4019,ECK125273353,1905373,1905390,,,,
4020,ECK125273354,2068232,2068249,,,,
4021,ECK125273355,2068518,2068535,,,,
4022,ECK125273356,2068540,2068557,,,,
4023,ECK125273357,2068546,2068563,,,,
4024,ECK125273358,2068584,2068601,,,,
4025,ECK125273359,2068590,2068607,,,,
4026,ECK125273360,2068658,2068675,,,,
4027,ECK125273361,2196537,2196554,,,,
4028,ECK125273362,2801381,2801398,,,,
4029,ECK125273363,3113269,3113286,,,,
4030,ECK125273364,3146430,3146447,,,,
4031,ECK125273365,3152158,3152175,,,,
4032,ECK125273366,3216536,3216553,,,,
4033,ECK125273367,3216548,3216565,,,,
4034,ECK125273368,3467070,3467087,,,,
4035,ECK125273369,3581064,3581081,,,,
4036,ECK125273370,3581087,3581104,,,,
4037,ECK125273371,3600855,3600872,,,,
4038,ECK125273372,3645267,3645284,,,,
4039,ECK125273373,3808278,3808295,,,,
4040,ECK125273374,3853888,3853905,,,,
4041,ECK125273375,3853951,3853968,,,,
4042,ECK125273376,3894277,3894294,,,,
4043,ECK125273377,3896630,3896647,,,,
4044,ECK125273378,3896679,3896696,,,,
4045,ECK125273379,3923852,3923869,,,,
4046,ECK125273380,3923948,3923965,,,,
4047,ECK125273381,4207696,4207713,,,,
4048,ECK125273382,4363334,4363351,,,,
4049,ECK125273383,4518300,4518317,,,,
4050,ECK125273384,4518502,4518519,,,,
4051,ECK125273385,3658143,3658160,,,,
4052,ECK125273386,3658276,3658293,,,,
4053,ECK125273387,3658307,3658324,,,,
4054,ECK125273388,3658325,3658342,,,,
4055,ECK125273389,1991791,1991811,,,,
4056,ECK125273390,2629407,2629427,,,,
4057,ECK125273391,3664826,3664846,,,,
4058,ECK125273392,3664899,3664919,,,,
4059,ECK125273393,987163,987181,,,,
4060,ECK125273394,987173,987191,,,,
4061,ECK125273395,2312909,2312927,,,,
4062,ECK125273396,2905515,2905533,,,,
4063,ECK125273397,2905598,2905616,,,,
4064,ECK125273398,2905639,2905657,,,,
4065,ECK125273399,2905679,2905697,,,,
4066,ECK125273400,638633,638652,,,,
4067,ECK125273401,849045,849064,,,,
4068,ECK125273402,2071325,2071344,,,,
4069,ECK125273403,2512782,2512801,,,,
4070,ECK125273404,2512804,2512823,,,,
4071,ECK125273405,2718612,2718631,,,,
4072,ECK125273406,4158426,4158445,,,,
4073,ECK125273407,4605702,4605721,,,,
4074,ECK125273408,4605771,4605790,,,,
4075,ECK125273409,710849,710866,,,,
4076,ECK125273410,710885,710902,,,,
4077,ECK125273411,890721,890738,,,,
4078,ECK125273412,890826,890843,,,,
4079,ECK125273413,890842,890859,,,,
4080,ECK125273414,909565,909582,,,,
4081,ECK125273415,1943165,1943182,,,,
4082,ECK125273416,3103923,3103940,,,,
4083,ECK125273417,3672171,3672188,,,,
4084,ECK125273418,3672181,3672198,,,,
4085,ECK125273419,3491,3506,,,,
4086,ECK125273420,82583,82598,,,,
4087,ECK125273421,107337,107352,,,,
4088,ECK125273422,131617,131632,,,,
4089,ECK125273423,131749,131764,,,,
4090,ECK125273424,238605,238620,,,,
4091,ECK125273425,355049,355064,,,,
4092,ECK125273426,406319,406334,,,,
4093,ECK125273427,447934,447949,,,,
4094,ECK125273428,447945,447960,,,,
4095,ECK125273429,755699,755714,,,,
4096,ECK125273430,755939,755954,,,,
4097,ECK125273431,757077,757092,,,,
4098,ECK125273432,757347,757362,,,,
4099,ECK125273433,757655,757670,,,,
4100,ECK125273434,793823,793838,,,,
4101,ECK125273435,922574,922589,,,,
4102,ECK125273436,922677,922692,,,,
4103,ECK125273437,926352,926367,,,,
4104,ECK125273438,1335359,1335374,,,,
4105,ECK125273439,1335432,1335447,,,,
4106,ECK125273440,1734074,1734089,,,,
4107,ECK125273441,1746498,1746513,,,,
4108,ECK125273442,1746649,1746664,,,,
4109,ECK125273443,1787146,1787161,,,,
4110,ECK125273444,1863088,1863103,,,,
4111,ECK125273445,1879188,1879203,,,,
4112,ECK125273446,1906923,1906938,,,,
4113,ECK125273447,1907189,1907204,,,,
4114,ECK125273448,1907197,1907212,,,,
4115,ECK125273449,2043670,2043685,,,,
4116,ECK125273450,2043714,2043729,,,,
4117,ECK125273451,2043729,2043744,,,,
4118,ECK125273452,2043754,2043769,,,,
4119,ECK125273453,2090065,2090080,,,,
4120,ECK125273454,2174155,2174170,,,,
4121,ECK125273455,2233808,2233823,,,,
4122,ECK125273456,2246932,2246947,,,,
4123,ECK125273457,2263040,2263055,,,,
4124,ECK125273458,2270339,2270354,,,,
4125,ECK125273459,2270372,2270387,,,,
4126,ECK125273460,2278406,2278421,,,,
4127,ECK125273461,2278518,2278533,,,,
4128,ECK125273462,2278710,2278725,,,,
4129,ECK125273463,2401449,2401464,,,,
4130,ECK125273464,2404248,2404263,,,,
4131,ECK125273465,2412688,2412703,,,,
4132,ECK125273466,2483816,2483831,,,,
4133,ECK125273467,2541700,2541715,,,,
4134,ECK125273468,2541978,2541993,,,,
4135,ECK125273469,2542012,2542027,,,,
4136,ECK125273470,2662129,2662144,,,,
4137,ECK125273471,2737453,2737468,,,,
4138,ECK125273472,2814942,2814957,,,,
4139,ECK125273473,2819311,2819326,,,,
4140,ECK125273474,2892365,2892380,,,,
4141,ECK125273475,2892396,2892411,,,,
4142,ECK125273476,3056899,3056914,,,,
4143,ECK125273477,3073613,3073628,,,,
4144,ECK125273478,3073659,3073674,,,,
4145,ECK125273479,3073711,3073726,,,,
4146,ECK125273480,3073729,3073744,,,,
4147,ECK125273481,3073886,3073901,,,,
4148,ECK125273482,3086287,3086302,,,,
4149,ECK125273483,3210825,3210840,,,,
4150,ECK125273484,3210936,3210951,,,,
4151,ECK125273485,3354047,3354062,,,,
4152,ECK125273486,3354151,3354166,,,,
4153,ECK125273487,3354182,3354197,,,,
4154,ECK125273488,3354734,3354749,,,,
4155,ECK125273489,3442354,3442369,,,,
4156,ECK125273490,3442369,3442384,,,,
4157,ECK125273491,3442679,3442694,,,,
4158,ECK125273492,3442772,3442787,,,,
4159,ECK125273493,3448266,3448281,,,,
4160,ECK125273494,3448303,3448318,,,,
4161,ECK125273495,3448316,3448331,,,,
4162,ECK125273496,3448332,3448347,,,,
4163,ECK125273497,3448451,3448466,,,,
4164,ECK125273498,3448510,3448525,,,,
4165,ECK125273499,3448679,3448694,,,,
4166,ECK125273500,3486228,3486243,,,,
4167,ECK125273501,3486241,3486256,,,,
4168,ECK125273502,3637622,3637637,,,,
4169,ECK125273503,3665019,3665034,,,,
4170,ECK125273504,3888536,3888551,,,,
4171,ECK125273505,3950042,3950057,,,,
4172,ECK125273506,3950209,3950224,,,,
4173,ECK125273507,4012586,4012601,,,,
4174,ECK125273508,4012901,4012916,,,,
4175,ECK125273509,4085930,4085945,,,,
4176,ECK125273510,4107083,4107098,,,,
4177,ECK125273511,4366700,4366715,,,,
4178,ECK125273512,4406333,4406348,,,,
4179,ECK125273513,4424952,4424967,,,,
4180,ECK125273514,4424968,4424983,,,,
4181,ECK125273515,4467519,4467534,,,,
4182,ECK125273516,4467527,4467542,,,,
4183,ECK125273517,4467590,4467605,,,,
4184,ECK125273518,72,87,,,,
4185,ECK125273519,123,138,,,,
4186,ECK125273520,3475,3490,,,,
4187,ECK125273521,3503,3518,,,,
4188,ECK125273522,20805,20820,,,,
4189,ECK125273523,20923,20938,,,,
4190,ECK125273524,29493,29508,,,,
4191,ECK125273525,29574,29589,,,,
4192,ECK125273526,29645,29660,,,,
4193,ECK125273527,29799,29814,,,,
4194,ECK125273528,82540,82555,,,,
4195,ECK125273529,83659,83674,,,,
4196,ECK125273530,83677,83692,,,,
4197,ECK125273531,83722,83737,,,,
4198,ECK125273532,83876,83891,,,,
4199,ECK125273533,83893,83908,,,,
4200,ECK125273534,94498,94513,,,,
4201,ECK125273535,94582,94597,,,,
4202,ECK125273536,107018,107033,,,,
4203,ECK125273537,107035,107050,,,,
4204,ECK125273538,107289,107304,,,,
4205,ECK125273539,107595,107610,,,,
4206,ECK125273540,107737,107752,,,,
4207,ECK125273541,131437,131452,,,,
4208,ECK125273542,131556,131571,,,,
4209,ECK125273543,236661,236676,,,,
4210,ECK125273544,238592,238607,,,,
4211,ECK125273545,302966,302981,,,,
4212,ECK125273546,303123,303138,,,,
4213,ECK125273547,303196,303211,,,,
