,locus_tag,strand,tss,sigma_factor,name,box_10_left,box_10_right,box_35_left,box_35_right
4200,ECK125231061,1.0,133468.0,unknown,TSS_259,,,,
4201,ECK125231062,1.0,137048.0,unknown,TSS_263 (cluster),,,,
4202,ECK125231063,1.0,137069.0,unknown,TSS_264,,,,
4203,ECK125231064,-1.0,137630.0,unknown,TSS_265,,,,
4204,ECK125231065,1.0,141407.0,unknown,TSS_267 (cluster),,,,
4205,ECK125231066,1.0,141650.0,unknown,TSS_268,,,,
4206,ECK125231067,1.0,147583.0,unknown,TSS_271,,,,
4207,ECK125231068,-1.0,149617.0,unknown,TSS_272,,,,
4208,ECK125231069,-1.0,160641.0,unknown,TSS_274,,,,
4209,ECK125231070,-1.0,160652.0,unknown,TSS_275 (cluster),,,,
4210,ECK125231071,-1.0,160761.0,unknown,TSS_277 (cluster),,,,
4211,ECK125231072,-1.0,160873.0,unknown,TSS_278,,,,
4212,ECK125231073,-1.0,160884.0,unknown,TSS_279,,,,
4213,ECK125231074,-1.0,161071.0,unknown,TSS_280,,,,
4214,ECK125231075,-1.0,161079.0,unknown,TSS_281 (cluster),,,,
4215,ECK125231076,-1.0,161142.0,unknown,TSS_282,,,,
4216,ECK125231077,-1.0,161187.0,unknown,TSS_283,,,,
4217,ECK125231078,-1.0,161195.0,unknown,TSS_284 (cluster),,,,
4218,ECK125231079,-1.0,161199.0,unknown,TSS_285,,,,
4219,ECK125231080,1.0,161665.0,unknown,TSS_286,,,,
4220,ECK125231081,1.0,162077.0,unknown,TSS_287,,,,
4221,ECK125231082,1.0,164658.0,unknown,TSS_288,,,,
4222,ECK125231083,1.0,169733.0,unknown,TSS_289,,,,
4223,ECK125231084,1.0,173420.0,unknown,TSS_290,,,,
4224,ECK125231085,-1.0,173769.0,unknown,TSS_291,,,,
4225,ECK125231086,1.0,174930.0,unknown,TSS_292 (cluster),,,,
4226,ECK125231087,1.0,174942.0,unknown,TSS_293 (cluster),,,,
4227,ECK125231088,1.0,175008.0,unknown,TSS_294 (cluster),,,,
4228,ECK125231089,1.0,175012.0,unknown,TSS_295,,,,
4229,ECK125231090,1.0,175074.0,unknown,TSS_296,,,,
4230,ECK125231091,1.0,176147.0,unknown,TSS_297,,,,
4231,ECK125231092,1.0,176558.0,unknown,TSS_298,,,,
4232,ECK125231093,1.0,176583.0,unknown,TSS_300,,,,
4233,ECK125231094,-1.0,178744.0,unknown,TSS_301,,,,
4234,ECK125231095,-1.0,179181.0,unknown,TSS_302,,,,
4235,ECK125231096,1.0,180836.0,unknown,TSS_303 (cluster),,,,
4236,ECK125231097,1.0,180844.0,unknown,TSS_304,,,,
4237,ECK125231098,1.0,180846.0,unknown,TSS_305,,,,
4238,ECK125231099,-1.0,183840.0,unknown,TSS_307,,,,
4239,ECK125231100,-1.0,184193.0,unknown,TSS_308,,,,
4240,ECK125231101,-1.0,189471.0,unknown,TSS_310,,,,
4241,ECK125231102,-1.0,189532.0,unknown,TSS_311,,,,
4242,ECK125231103,-1.0,189545.0,unknown,TSS_312,,,,
4243,ECK125231104,-1.0,189553.0,unknown,TSS_313,,,,
4244,ECK125231105,-1.0,189621.0,unknown,TSS_314,,,,
4245,ECK125231106,1.0,189639.0,unknown,TSS_315,,,,
4246,ECK125231107,1.0,190209.0,unknown,TSS_317,,,,
4247,ECK125231108,1.0,190213.0,unknown,TSS_318,,,,
4248,ECK125231109,1.0,190227.0,unknown,TSS_319 (cluster),,,,
4249,ECK125231110,1.0,190234.0,unknown,TSS_320,,,,
4250,ECK125231111,1.0,190257.0,unknown,TSS_321,,,,
4251,ECK125231112,1.0,190355.0,unknown,TSS_322,,,,
4252,ECK125231113,1.0,190448.0,unknown,TSS_323,,,,
4253,ECK125231114,1.0,190803.0,unknown,TSS_324,,,,
4254,ECK125231115,1.0,190841.0,unknown,TSS_325,,,,
4255,ECK125231116,1.0,191752.0,unknown,TSS_326,,,,
4256,ECK125231117,1.0,191754.0,unknown,TSS_327,,,,
4257,ECK125231118,1.0,191819.0,unknown,TSS_329 (cluster),,,,
4258,ECK125231119,1.0,192617.0,unknown,TSS_330,,,,
4259,ECK125231120,1.0,192941.0,unknown,TSS_332,,,,
4260,ECK125231121,1.0,194269.0,unknown,TSS_333,,,,
4261,ECK125231122,1.0,195472.0,unknown,TSS_334,,,,
4262,ECK125231123,1.0,195478.0,unknown,TSS_335 (cluster),,,,
4263,ECK125231124,1.0,195482.0,unknown,TSS_336,,,,
4264,ECK125231125,1.0,195485.0,unknown,TSS_337,,,,
4265,ECK125231126,1.0,196978.0,unknown,TSS_339,,,,
4266,ECK125231127,1.0,197487.0,unknown,TSS_341 (cluster),,,,
4267,ECK125231128,1.0,197586.0,unknown,TSS_342,,,,
4268,ECK125231129,-1.0,197588.0,unknown,TSS_343,,,,
4269,ECK125231130,1.0,197883.0,unknown,TSS_344,,,,
4270,ECK125231131,1.0,198507.0,unknown,TSS_345,,,,
4271,ECK125231132,1.0,198777.0,unknown,TSS_346,,,,
4272,ECK125231133,1.0,198782.0,unknown,TSS_347,,,,
4273,ECK125231134,1.0,198858.0,unknown,TSS_348 (cluster),,,,
4274,ECK125231135,1.0,198875.0,unknown,TSS_349,,,,
4275,ECK125231136,1.0,198877.0,unknown,TSS_350 (cluster),,,,
4276,ECK125231137,1.0,198881.0,unknown,TSS_351 (cluster),,,,
4277,ECK125231138,1.0,198887.0,unknown,TSS_352,,,,
4278,ECK125231139,1.0,198889.0,unknown,TSS_353,,,,
4279,ECK125231140,1.0,198893.0,unknown,TSS_354,,,,
4280,ECK125231141,1.0,198908.0,unknown,TSS_355 (cluster),,,,
4281,ECK125231142,1.0,199004.0,unknown,TSS_356,,,,
4282,ECK125231143,1.0,199007.0,unknown,TSS_357,,,,
4283,ECK125231144,1.0,199009.0,unknown,TSS_358,,,,
4284,ECK125231145,1.0,199012.0,unknown,TSS_359,,,,
4285,ECK125231146,1.0,199980.0,unknown,TSS_360,,,,
4286,ECK125231147,1.0,200131.0,unknown,TSS_361,,,,
4287,ECK125231148,1.0,200135.0,unknown,TSS_362 (cluster),,,,
4288,ECK125231149,1.0,200138.0,unknown,TSS_363 (cluster),,,,
4289,ECK125231150,1.0,200212.0,unknown,TSS_364,,,,
4290,ECK125231151,1.0,200317.0,unknown,TSS_365,,,,
4291,ECK125231152,1.0,200399.0,unknown,TSS_366,,,,
4292,ECK125231153,1.0,201749.0,unknown,TSS_367,,,,
4293,ECK125231154,-1.0,201767.0,unknown,TSS_368,,,,
4294,ECK125231155,1.0,202019.0,unknown,TSS_369 (cluster),,,,
4295,ECK125231156,1.0,202063.0,unknown,TSS_370 (cluster),,,,
4296,ECK125231157,1.0,202070.0,unknown,TSS_371 (cluster),,,,
4297,ECK125231158,1.0,202078.0,unknown,TSS_372 (cluster),,,,
4298,ECK125231159,1.0,202081.0,unknown,TSS_373 (cluster),,,,
4299,ECK125231160,1.0,202087.0,unknown,TSS_374,,,,
4300,ECK125231161,1.0,202110.0,unknown,TSS_375,,,,
4301,ECK125231162,1.0,202370.0,unknown,TSS_376,,,,
4302,ECK125231163,1.0,202372.0,unknown,TSS_377,,,,
4303,ECK125231164,1.0,202585.0,unknown,TSS_378,,,,
4304,ECK125231165,1.0,202645.0,unknown,TSS_379,,,,
4305,ECK125231166,1.0,204501.0,unknown,TSS_380,,,,
4306,ECK125231167,1.0,204507.0,unknown,TSS_381,,,,
4307,ECK125231168,1.0,206909.0,unknown,TSS_382,,,,
4308,ECK125231169,1.0,207634.0,unknown,TSS_383,,,,
4309,ECK125231170,1.0,207925.0,unknown,TSS_384,,,,
4310,ECK125231171,1.0,208042.0,unknown,TSS_385,,,,
4311,ECK125231172,1.0,208276.0,unknown,TSS_386,,,,
4312,ECK125231173,1.0,208850.0,unknown,TSS_388,,,,
4313,ECK125231174,1.0,209002.0,unknown,TSS_389,,,,
4314,ECK125231175,1.0,209273.0,unknown,TSS_390,,,,
4315,ECK125231176,1.0,209658.0,unknown,TSS_391,,,,
4316,ECK125231177,1.0,212306.0,unknown,TSS_392,,,,
4317,ECK125231178,-1.0,214163.0,unknown,TSS_393,,,,
4318,ECK125231179,-1.0,214197.0,unknown,TSS_394,,,,
4319,ECK125231180,1.0,214269.0,unknown,TSS_395,,,,
4320,ECK125231181,1.0,215265.0,unknown,TSS_396,,,,
4321,ECK125231182,-1.0,218831.0,unknown,TSS_397,,,,
4322,ECK125231183,-1.0,220022.0,unknown,TSS_398,,,,
4323,ECK125231184,-1.0,220386.0,unknown,TSS_399,,,,
4324,ECK125231185,-1.0,220394.0,unknown,TSS_400,,,,
4325,ECK125231186,-1.0,220539.0,unknown,TSS_401,,,,
4326,ECK125231187,-1.0,220543.0,unknown,TSS_402,,,,
4327,ECK125231188,1.0,220638.0,unknown,TSS_403,,,,
4328,ECK125231189,-1.0,220964.0,unknown,TSS_404,,,,
4329,ECK125231190,-1.0,220970.0,unknown,TSS_405,,,,
4330,ECK125231191,-1.0,220975.0,unknown,TSS_406,,,,
4331,ECK125231192,-1.0,221009.0,unknown,TSS_407,,,,
4332,ECK125231193,-1.0,221015.0,unknown,TSS_408 (cluster),,,,
4333,ECK125231194,-1.0,221017.0,unknown,TSS_409,,,,
4334,ECK125231195,-1.0,221019.0,unknown,TSS_410,,,,
4335,ECK125231196,-1.0,221041.0,unknown,TSS_411 (cluster),,,,
4336,ECK125231197,-1.0,221053.0,unknown,TSS_412,,,,
4337,ECK125231198,-1.0,221681.0,unknown,TSS_413 (cluster),,,,
4338,ECK125231199,-1.0,221903.0,unknown,TSS_414,,,,
4339,ECK125231200,-1.0,221928.0,unknown,TSS_415,,,,
4340,ECK125231201,1.0,223594.0,unknown,TSS_418,,,,
4341,ECK125231202,1.0,223656.0,unknown,TSS_419,,,,
4342,ECK125231203,1.0,228879.0,unknown,TSS_420,,,,
4343,ECK125231204,1.0,228928.0,unknown,TSS_421,,,,
4344,ECK125231205,-1.0,230910.0,unknown,TSS_422,,,,
4345,ECK125231206,-1.0,230912.0,unknown,TSS_423,,,,
4346,ECK125231207,-1.0,230918.0,unknown,TSS_424,,,,
4347,ECK125231208,1.0,231274.0,unknown,TSS_425,,,,
4348,ECK125231209,1.0,231276.0,unknown,TSS_426,,,,
4349,ECK125231210,1.0,231280.0,unknown,TSS_427,,,,
4350,ECK125231211,1.0,231299.0,unknown,TSS_428,,,,
4351,ECK125231212,-1.0,233980.0,unknown,TSS_429,,,,
4352,ECK125231213,1.0,234785.0,unknown,TSS_430,,,,
4353,ECK125231214,1.0,235937.0,unknown,TSS_431,,,,
4354,ECK125231215,1.0,236020.0,unknown,TSS_432 (cluster),,,,
4355,ECK125231216,1.0,236027.0,unknown,TSS_433,,,,
4356,ECK125231217,1.0,236931.0,unknown,TSS_435,,,,
4357,ECK125231218,1.0,240333.0,unknown,TSS_436 (cluster),,,,
4358,ECK125231219,1.0,243512.0,unknown,TSS_437,,,,
4359,ECK125231220,1.0,244083.0,unknown,TSS_438,,,,
4360,ECK125231221,1.0,244089.0,unknown,TSS_439,,,,
4361,ECK125231222,1.0,244094.0,unknown,TSS_440 (cluster),,,,
4362,ECK125231223,1.0,244103.0,unknown,TSS_441,,,,
4363,ECK125231224,1.0,244121.0,unknown,TSS_442,,,,
4364,ECK125231225,1.0,244123.0,unknown,TSS_443 (cluster),,,,
4365,ECK125231226,-1.0,246205.0,unknown,TSS_444,,,,
4366,ECK125231227,-1.0,246533.0,unknown,TSS_445 (cluster),,,,
4367,ECK125231228,1.0,247622.0,unknown,TSS_446,,,,
4368,ECK125231229,-1.0,255756.0,unknown,TSS_447,,,,
4369,ECK125231230,-1.0,255770.0,unknown,TSS_448 (cluster),,,,
4370,ECK125231231,-1.0,255807.0,unknown,TSS_450,,,,
4371,ECK125231232,-1.0,255816.0,unknown,TSS_452,,,,
4372,ECK125231233,1.0,255918.0,unknown,TSS_453,,,,
4373,ECK125231234,1.0,256509.0,unknown,TSS_455,,,,
4374,ECK125231926,-1.0,952677.0,unknown,TSS_1134,,,,
4375,ECK125232383,-1.0,1296892.0,unknown,TSS_1594,,,,
4376,ECK125235460,-1.0,4151717.0,unknown,TSS_4660,,,,
4377,ECK125235995,1.0,260345.0,unknown,TSS_457 (cluster),,,,
4378,ECK125235996,1.0,260354.0,unknown,TSS_458,,,,
4379,ECK125235997,1.0,260358.0,unknown,TSS_459,,,,
4380,ECK125235998,1.0,260360.0,unknown,TSS_460 (cluster),,,,
4381,ECK125235999,1.0,260370.0,unknown,TSS_461,,,,
4382,ECK125236000,1.0,260569.0,unknown,TSS_462,,,,
4383,ECK125236001,1.0,261229.0,unknown,TSS_463,,,,
4384,ECK125236002,1.0,261423.0,unknown,TSS_464,,,,
4385,ECK125236003,1.0,270588.0,unknown,TSS_465,,,,
4386,ECK125236004,-1.0,275108.0,unknown,TSS_466,,,,
4387,ECK125236005,1.0,279709.0,unknown,TSS_467 (cluster),,,,
4388,ECK125236006,-1.0,279891.0,unknown,TSS_468,,,,
4389,ECK125236007,-1.0,279893.0,unknown,TSS_469,,,,
4390,ECK125236008,-1.0,290115.0,unknown,TSS_470,,,,
4391,ECK125236009,1.0,291181.0,unknown,TSS_472,,,,
4392,ECK125236010,1.0,293051.0,unknown,TSS_473,,,,
4393,ECK125236011,-1.0,295620.0,unknown,TSS_474 (cluster),,,,
4394,ECK125236012,1.0,302957.0,unknown,TSS_475 (cluster),,,,
4395,ECK125236013,1.0,302974.0,unknown,TSS_476,,,,
4396,ECK125236014,1.0,305813.0,unknown,TSS_477,,,,
4397,ECK125236015,-1.0,320033.0,unknown,TSS_478,,,,
4398,ECK125236016,-1.0,324444.0,unknown,TSS_479,,,,
4399,ECK125236017,1.0,342818.0,unknown,TSS_480,,,,
4400,ECK125236018,1.0,342838.0,unknown,TSS_481,,,,
4401,ECK125236019,1.0,346422.0,unknown,TSS_482,,,,
4402,ECK125236020,1.0,374977.0,unknown,TSS_484,,,,
4403,ECK125236021,-1.0,378418.0,unknown,TSS_485,,,,
4404,ECK125236022,1.0,381322.0,unknown,TSS_486 (cluster),,,,
4405,ECK125236024,-1.0,392979.0,unknown,TSS_488,,,,
4406,ECK125236025,-1.0,396323.0,unknown,TSS_490,,,,
4407,ECK125236026,1.0,396380.0,unknown,TSS_491,,,,
4408,ECK125236027,1.0,399570.0,unknown,TSS_492 (cluster),,,,
4409,ECK125236028,1.0,401433.0,unknown,TSS_495,,,,
4410,ECK125236029,-1.0,405666.0,unknown,TSS_496,,,,
4411,ECK125236030,1.0,406276.0,unknown,TSS_498,,,,
4412,ECK125236031,1.0,406954.0,unknown,TSS_499,,,,
4413,ECK125236032,1.0,407091.0,unknown,TSS_500,,,,
4414,ECK125236033,1.0,408598.0,unknown,TSS_501,,,,
4415,ECK125236034,1.0,419419.0,unknown,TSS_502,,,,
4416,ECK125236035,1.0,419509.0,unknown,TSS_503,,,,
4417,ECK125236036,1.0,419551.0,unknown,TSS_504 (cluster),,,,
4418,ECK125236037,1.0,419559.0,unknown,TSS_505,,,,
4419,ECK125236038,1.0,419571.0,unknown,TSS_506,,,,
4420,ECK125236039,1.0,420215.0,unknown,TSS_507,,,,
4421,ECK125236040,1.0,426062.0,unknown,TSS_510,,,,
4422,ECK125236041,1.0,427204.0,unknown,TSS_511,,,,
4423,ECK125236042,1.0,427649.0,unknown,TSS_512,,,,
4424,ECK125236043,1.0,428779.0,unknown,TSS_513,,,,
4425,ECK125236044,1.0,428782.0,unknown,TSS_514 (cluster),,,,
4426,ECK125236045,1.0,428786.0,unknown,TSS_515,,,,
4427,ECK125236046,1.0,429239.0,unknown,TSS_516,,,,
4428,ECK125236047,1.0,429370.0,unknown,TSS_517,,,,
4429,ECK125236048,1.0,429682.0,unknown,TSS_518,,,,
4430,ECK125236049,1.0,430048.0,unknown,TSS_519,,,,
4431,ECK125236050,1.0,430051.0,unknown,TSS_520 (cluster),,,,
4432,ECK125236051,1.0,430054.0,unknown,TSS_521,,,,
4433,ECK125236052,1.0,430059.0,unknown,TSS_522,,,,
4434,ECK125236053,1.0,430063.0,unknown,TSS_523 (cluster),,,,
4435,ECK125236054,-1.0,432002.0,unknown,TSS_524,,,,
4436,ECK125236055,-1.0,432185.0,unknown,TSS_525,,,,
4437,ECK125236056,1.0,432975.0,unknown,TSS_526,,,,
4438,ECK125236057,1.0,434501.0,unknown,TSS_528,,,,
4439,ECK125236058,1.0,434511.0,unknown,TSS_530 (cluster),,,,
4440,ECK125236059,1.0,434593.0,unknown,TSS_531 (cluster),,,,
4441,ECK125236060,1.0,434596.0,unknown,TSS_532,,,,
4442,ECK125236061,1.0,434599.0,unknown,TSS_533,,,,
4443,ECK125236062,1.0,434604.0,unknown,TSS_534,,,,
4444,ECK125236063,1.0,434974.0,unknown,TSS_535,,,,
4445,ECK125236064,1.0,436581.0,unknown,TSS_536,,,,
4446,ECK125236065,-1.0,438284.0,unknown,TSS_537,,,,
4447,ECK125236066,-1.0,439919.0,unknown,TSS_538 (cluster),,,,
4448,ECK125236067,1.0,441469.0,unknown,TSS_539,,,,
4449,ECK125236068,-1.0,443792.0,unknown,TSS_540,,,,
4450,ECK125236069,-1.0,444555.0,unknown,TSS_541 (cluster),,,,
4451,ECK125236070,-1.0,444561.0,unknown,TSS_542 (cluster),,,,
4452,ECK125236071,1.0,444600.0,unknown,TSS_543,,,,
4453,ECK125236072,1.0,444603.0,unknown,TSS_544,,,,
4454,ECK125236073,-1.0,447668.0,unknown,TSS_546,,,,
4455,ECK125236074,-1.0,448138.0,unknown,TSS_547,,,,
4456,ECK125236075,-1.0,448146.0,unknown,TSS_548 (cluster),,,,
4457,ECK125236076,-1.0,448244.0,unknown,TSS_549,,,,
4458,ECK125236077,-1.0,448247.0,unknown,TSS_550 (cluster),,,,
4459,ECK125236078,-1.0,448549.0,unknown,TSS_551,,,,
4460,ECK125236079,-1.0,448681.0,unknown,TSS_552,,,,
4461,ECK125236080,-1.0,449899.0,unknown,TSS_553,,,,
4462,ECK125236081,-1.0,454207.0,unknown,TSS_555,,,,
4463,ECK125236082,1.0,454351.0,unknown,TSS_557 (cluster),,,,
4464,ECK125236083,1.0,454423.0,unknown,TSS_558,,,,
4465,ECK125236084,1.0,454425.0,unknown,TSS_559,,,,
4466,ECK125236085,1.0,454664.0,unknown,TSS_561,,,,
4467,ECK125236086,1.0,454999.0,unknown,TSS_563,,,,
4468,ECK125236087,1.0,455004.0,unknown,TSS_564,,,,
4469,ECK125236088,1.0,455007.0,unknown,TSS_565 (cluster),,,,
4470,ECK125236089,1.0,455378.0,unknown,TSS_566,,,,
4471,ECK125236090,1.0,455382.0,unknown,TSS_567,,,,
4472,ECK125236091,1.0,455792.0,unknown,TSS_568,,,,
4473,ECK125236092,1.0,456551.0,unknown,TSS_569 (cluster),,,,
4474,ECK125236093,1.0,456560.0,unknown,TSS_570,,,,
4475,ECK125236094,1.0,456594.0,unknown,TSS_572,,,,
4476,ECK125236095,1.0,456597.0,unknown,TSS_573,,,,
4477,ECK125236096,1.0,456643.0,unknown,TSS_575,,,,
4478,ECK125236097,1.0,457052.0,unknown,TSS_576,,,,
4479,ECK125236098,1.0,457151.0,unknown,TSS_577 (cluster),,,,
4480,ECK125236099,1.0,457171.0,unknown,TSS_578,,,,
4481,ECK125236100,1.0,457296.0,unknown,TSS_580,,,,
4482,ECK125236101,-1.0,458066.0,unknown,TSS_581,,,,
4483,ECK125236102,1.0,458197.0,unknown,TSS_582,,,,
4484,ECK125236103,1.0,458293.0,unknown,TSS_583,,,,
4485,ECK125236104,1.0,458768.0,unknown,TSS_584,,,,
4486,ECK125236105,1.0,458780.0,unknown,TSS_585,,,,
4487,ECK125236106,1.0,458803.0,unknown,TSS_586,,,,
4488,ECK125236107,1.0,458809.0,unknown,TSS_587,,,,
4489,ECK125236108,1.0,458867.0,unknown,TSS_589,,,,
4490,ECK125236109,1.0,458974.0,unknown,TSS_590,,,,
4491,ECK125236110,1.0,461391.0,unknown,TSS_592,,,,
4492,ECK125236111,1.0,461393.0,unknown,TSS_593,,,,
4493,ECK125236112,1.0,461430.0,unknown,TSS_595 (cluster),,,,
4494,ECK125236113,1.0,461433.0,unknown,TSS_596 (cluster),,,,
4495,ECK125236114,1.0,461436.0,unknown,TSS_597 (cluster),,,,
4496,ECK125236115,1.0,461441.0,unknown,TSS_598,,,,
4497,ECK125236116,1.0,461445.0,unknown,TSS_599,,,,
4498,ECK125236117,1.0,461451.0,unknown,TSS_600,,,,
4499,ECK125236118,1.0,461455.0,unknown,TSS_601,,,,
4500,ECK125236119,1.0,461459.0,unknown,TSS_602,,,,
4501,ECK125236120,1.0,461478.0,unknown,TSS_603,,,,
4502,ECK125236121,1.0,461543.0,unknown,TSS_604 (cluster),,,,
4503,ECK125236122,1.0,461552.0,unknown,TSS_605,,,,
4504,ECK125236123,1.0,461851.0,unknown,TSS_606 (cluster),,,,
4505,ECK125236124,1.0,467382.0,unknown,TSS_607 (cluster),,,,
4506,ECK125236125,1.0,468357.0,unknown,TSS_608,,,,
4507,ECK125236126,1.0,472557.0,unknown,TSS_609,,,,
4508,ECK125236127,1.0,476448.0,unknown,TSS_610,,,,
4509,ECK125236128,-1.0,478612.0,unknown,TSS_611,,,,
4510,ECK125236129,-1.0,478642.0,unknown,TSS_612,,,,
4511,ECK125236130,-1.0,480423.0,unknown,TSS_613,,,,
4512,ECK125236131,-1.0,480431.0,unknown,TSS_614,,,,
4513,ECK125236132,-1.0,480436.0,unknown,TSS_615 (cluster),,,,
4514,ECK125236133,-1.0,480795.0,unknown,TSS_616,,,,
4515,ECK125236134,-1.0,482380.0,unknown,TSS_617,,,,
4516,ECK125236135,-1.0,482514.0,unknown,TSS_618,,,,
4517,ECK125236136,-1.0,482517.0,unknown,TSS_619,,,,
4518,ECK125236137,-1.0,482528.0,unknown,TSS_620,,,,
4519,ECK125236138,-1.0,483377.0,unknown,TSS_621,,,,
4520,ECK125236139,-1.0,483477.0,unknown,TSS_622,,,,
4521,ECK125236140,-1.0,485648.0,unknown,TSS_623 (cluster),,,,
4522,ECK125236141,-1.0,485663.0,unknown,TSS_624,,,,
4523,ECK125236142,1.0,485716.0,unknown,TSS_625,,,,
4524,ECK125236143,-1.0,485980.0,unknown,TSS_626 (cluster),,,,
4525,ECK125236144,-1.0,486041.0,unknown,TSS_627,,,,
4526,ECK125236145,-1.0,486086.0,unknown,TSS_628,,,,
4527,ECK125236146,1.0,487911.0,unknown,TSS_629,,,,
4528,ECK125236147,1.0,488317.0,unknown,TSS_630,,,,
4529,ECK125236148,1.0,489636.0,unknown,TSS_631,,,,
4530,ECK125236149,1.0,493064.0,unknown,TSS_633,,,,
4531,ECK125236150,1.0,493071.0,unknown,TSS_634,,,,
4532,ECK125236151,1.0,493804.0,unknown,TSS_635 (cluster),,,,
4533,ECK125236152,1.0,494018.0,unknown,TSS_636,,,,
4534,ECK125236153,1.0,494051.0,unknown,TSS_637 (cluster),,,,
4535,ECK125236154,1.0,495076.0,unknown,TSS_638,,,,
4536,ECK125236155,1.0,495082.0,unknown,TSS_639,,,,
4537,ECK125236156,1.0,495090.0,unknown,TSS_640,,,,
4538,ECK125236157,1.0,497133.0,unknown,TSS_641,,,,
4539,ECK125236158,1.0,499566.0,unknown,TSS_642,,,,
4540,ECK125236159,1.0,499570.0,unknown,TSS_643,,,,
4541,ECK125236160,1.0,504883.0,unknown,TSS_644,,,,
4542,ECK125236161,1.0,504888.0,unknown,TSS_645,,,,
4543,ECK125236162,-1.0,507216.0,unknown,TSS_646,,,,
4544,ECK125236163,-1.0,507236.0,unknown,TSS_647,,,,
4545,ECK125236164,-1.0,507241.0,unknown,TSS_648,,,,
4546,ECK125236165,-1.0,508097.0,unknown,TSS_649,,,,
4547,ECK125236166,-1.0,511367.0,unknown,TSS_650,,,,
4548,ECK125236167,-1.0,511370.0,unknown,TSS_651,,,,
4549,ECK125236168,-1.0,511395.0,unknown,TSS_652,,,,
4550,ECK125236169,-1.0,511413.0,unknown,TSS_654,,,,
4551,ECK125236170,1.0,513563.0,unknown,TSS_655,,,,
4552,ECK125236171,1.0,513566.0,unknown,TSS_656,,,,
4553,ECK125236172,1.0,513642.0,unknown,TSS_657,,,,
4554,ECK125236173,1.0,513647.0,unknown,TSS_658 (cluster),,,,
4555,ECK125236174,-1.0,515825.0,unknown,TSS_659 (cluster),,,,
4556,ECK125236175,-1.0,518264.0,unknown,TSS_661,,,,
4557,ECK125236176,-1.0,518306.0,unknown,TSS_662 (cluster),,,,
4558,ECK125236177,-1.0,518661.0,unknown,TSS_663,,,,
4559,ECK125236178,-1.0,519797.0,unknown,TSS_664,,,,
4560,ECK125236179,1.0,526934.0,unknown,TSS_665,,,,
4561,ECK125236180,-1.0,531253.0,unknown,TSS_666,,,,
4562,ECK125236181,1.0,532964.0,unknown,TSS_667 (cluster),,,,
4563,ECK125236182,1.0,532972.0,unknown,TSS_668,,,,
4564,ECK125236183,1.0,532977.0,unknown,TSS_669,,,,
4565,ECK125236184,1.0,532983.0,unknown,TSS_670,,,,
4566,ECK125236185,1.0,533637.0,unknown,TSS_671,,,,
4567,ECK125236186,1.0,534816.0,unknown,TSS_672,,,,
4568,ECK125236187,1.0,534825.0,unknown,TSS_673,,,,
4569,ECK125236188,-1.0,554360.0,unknown,TSS_674 (cluster),,,,
4570,ECK125236189,-1.0,554367.0,unknown,TSS_675,,,,
4571,ECK125236190,-1.0,554460.0,unknown,TSS_676,,,,
4572,ECK125236191,-1.0,554490.0,unknown,TSS_677 (cluster),,,,
4573,ECK125236192,-1.0,554492.0,unknown,TSS_678,,,,
4574,ECK125236193,-1.0,557596.0,unknown,TSS_679,,,,
4575,ECK125236194,1.0,564377.0,unknown,TSS_681,,,,
4576,ECK125236195,-1.0,566013.0,unknown,TSS_682,,,,
4577,ECK125236196,1.0,571937.0,unknown,TSS_683,,,,
4578,ECK125236197,-1.0,575744.0,unknown,TSS_684,,,,
4579,ECK125236198,1.0,576858.0,unknown,TSS_685,,,,
4580,ECK125236199,-1.0,582219.0,unknown,TSS_686,,,,
4581,ECK125236200,1.0,584165.0,unknown,TSS_687,,,,
4582,ECK125236201,-1.0,585378.0,unknown,TSS_688,,,,
4583,ECK125236202,-1.0,585380.0,unknown,TSS_689,,,,
4584,ECK125236203,-1.0,585383.0,unknown,TSS_690 (cluster),,,,
4585,ECK125236204,-1.0,585398.0,unknown,TSS_691,,,,
4586,ECK125236205,-1.0,585408.0,unknown,TSS_692,,,,
4587,ECK125236206,-1.0,585420.0,unknown,TSS_693,,,,
4588,ECK125236207,-1.0,585594.0,unknown,TSS_694,,,,
4589,ECK125236208,-1.0,585659.0,unknown,TSS_695 (cluster),,,,
4590,ECK125236209,-1.0,595461.0,unknown,TSS_697,,,,
4591,ECK125236210,1.0,595574.0,unknown,TSS_698,,,,
4592,ECK125236211,1.0,595588.0,unknown,TSS_699 (cluster),,,,
4593,ECK125236212,1.0,595625.0,unknown,TSS_700,,,,
4594,ECK125236213,1.0,595826.0,unknown,TSS_701 (cluster),,,,
4595,ECK125236214,1.0,596004.0,unknown,TSS_702,,,,
4596,ECK125236215,1.0,596425.0,unknown,TSS_703,,,,
4597,ECK125236216,1.0,596427.0,unknown,TSS_704,,,,
4598,ECK125236217,1.0,596430.0,unknown,TSS_705,,,,
4599,ECK125236218,1.0,596539.0,unknown,TSS_706,,,,
4600,ECK125236219,1.0,596568.0,unknown,TSS_707,,,,
4601,ECK125236220,1.0,596571.0,unknown,TSS_708,,,,
4602,ECK125236221,1.0,596810.0,unknown,TSS_709,,,,
4603,ECK125236222,1.0,596903.0,unknown,TSS_710 (cluster),,,,
4604,ECK125236223,1.0,596918.0,unknown,TSS_711,,,,
4605,ECK125236224,1.0,596941.0,unknown,TSS_712 (cluster),,,,
