,TRANSCRIPTION_UNIT_ID,PROMOTER_ID,TRANSCRIPTION_UNIT_NAME,OPERON_ID,TU_POSLEFT,TU_POSRIGHT,TU_STRAND,POS_1
2120,ECK120027004,,yneK,ECK120028911,1615763,1616878,forward,
2121,ECK120027005,ECK125108720,mgtS,ECK125272754,1622545,1622799,forward,1622588.0
2122,ECK120027006,ECK120029865,dgcZ,ECK125162045,1622960,1624065,reverse,1623879.0
2123,ECK120027007,,ydeI,ECK120028914,1624105,1624497,reverse,
2124,ECK120027008,ECK120034228,ydfG,ECK120028013,1627491,1628263,forward,1627491.0
2125,ECK120027009,ECK120034229,ydfH,ECK120028915,1628297,1629038,forward,1628326.0
2126,ECK120027010,,ydfZ,ECK120028916,1629215,1629418,forward,
2127,ECK120027011,,ydfI,ECK120028917,1629453,1630913,reverse,
2128,ECK120027012,,ydfJ,ECK120028918,1631002,1632285,reverse,
2129,ECK120027013,ECK125135041,ydfK,ECK120028919,1632723,1633305,forward,1632723.0
2130,ECK120027014,,pinQ,ECK120028014,1633622,1634212,forward,
2131,ECK120027016,,ynfO-ydfO,ECK120028015,1636756,1637457,forward,
2132,ECK120027017,ECK120034230,gnsB,ECK120028920,1637609,1637846,reverse,1637846.0
2133,ECK120027018,,ynfN,ECK120028921,1637954,1638109,reverse,
2134,ECK120027019,,essQ-ydfR-rrrQ-rzpQ,ECK125243351,1639030,1640585,reverse,
2135,ECK120027020,,ydfUT,ECK120028016,1642489,1644304,reverse,
2136,ECK120027021,,rem,ECK120028923,1644651,1644902,reverse,
2137,ECK120027022,,hokD,ECK120030498,1645119,1645274,reverse,
2138,ECK120027023,,relBE,ECK120030498,1645346,1645872,reverse,
2139,ECK120027024,,ydfV,ECK120028926,1645897,1646202,forward,
2140,ECK120027025,ECK125158031,dicC-ydfXW,ECK120028017,1647174,1647885,reverse,1647876.0
2141,ECK120027026,,dicA,ECK120028927,1647934,1648341,forward,
2142,ECK120027027,ECK125137002,ydfABC,ECK125165356,1648438,1649041,forward,1648438.0
2143,ECK120027028,,dicF,ECK120028929,1649382,1649434,forward,
2144,ECK120027029,ECK120029294,dicB-ydfDE-insD-7-intQ,ECK125272761,1649597,1652708,forward,1649597.0
2145,ECK120027030,,rspAB,ECK120028930,1652896,1655141,reverse,
2146,ECK120027031,,ynfA,ECK120028931,1655347,1655673,reverse,
2147,ECK120027032,ECK120034231,ynfB-speG,ECK120028932,1655709,1656744,forward,1655709.0
2148,ECK120027033,,ynfD,ECK120028019,1657565,1657870,forward,
2149,ECK120027034,,clcB,ECK120028933,1665315,1666571,forward,
2150,ECK120027035,,ynfK,ECK125147417,1666524,1667219,reverse,
2151,ECK120027036,,ynfL,ECK120028935,1668699,1669592,reverse,
2152,ECK120027037,ECK125135042,ynfM,ECK120028936,1669672,1670952,forward,1669672.0
2153,ECK120027038,,ydgD,ECK120028020,1671960,1672781,forward,
2154,ECK120027039,ECK125257033,mdtJI,ECK120028937,1672820,1673795,reverse,1673779.0
2155,ECK120027040,,ydgH,ECK120028938,1678427,1679371,forward,
2156,ECK120027041,,ydgI-folM,ECK120028939,1679557,1681698,forward,
2157,ECK120027042,,tus,ECK120028021,1684259,1685188,forward,
2158,ECK120027044,ECK120034233,ydgA,ECK120028940,1689794,1691360,forward,1689794.0
2159,ECK120027045,ECK120034234,hdhA,ECK120028941,1697273,1698122,reverse,1698122.0
2160,ECK120027046,ECK125137021,add,ECK120028942,1702145,1703234,forward,1702202.0
2161,ECK120027047,ECK120051396,blr,ECK120028022,1704512,1704676,forward,1704512.0
2162,ECK120027048,,cnu,ECK120030499,1704949,1705164,forward,
2163,ECK120027049,ECK120034235,gstA,ECK125141412,1714327,1714982,forward,1714327.0
2164,ECK120027050,,mliC,ECK120034516,1718066,1718395,reverse,
2165,ECK120027051,,anmK,ECK120028720,1718493,1719602,reverse,
2166,ECK120027052,ECK120034237,sodC,ECK120028721,1724134,1724679,reverse,1724679.0
2167,ECK120027053,,ydhF,ECK120028722,1724736,1725632,reverse,
2168,ECK120027054,,ydhL,ECK120028723,1725681,1725920,reverse,
2169,ECK120027055,ECK125095200,mepH,ECK125162046,1734291,1735250,forward,1734357.0
2170,ECK120027056,,ydhC,ECK120028725,1739911,1741122,forward,
2171,ECK120027057,,ydhR,ECK120028726,1746700,1747005,forward,
2172,ECK120027058,,ydhS,ECK120028727,1747131,1748735,forward,
2173,ECK120027059,,ydhXUT,ECK120034590,1748747,1751013,reverse,
2174,ECK120027060,,ydhYVW,ECK120034590,1751077,1754477,reverse,
2175,ECK120027061,,fumD,ECK125272752,1754932,1755141,reverse,
2176,ECK120027062,,ldtE,ECK125203381,1757721,1758725,reverse,
2177,ECK120027063,,rydB,ECK120028732,1764713,1764780,reverse,
2178,ECK120027064,,ydiJ-menI-ydiH,ECK125160705,1764934,1768685,reverse,
2179,ECK120027065,,ydiK,ECK120028734,1769074,1770186,forward,
2180,ECK120027066,ECK120030792,rprA,ECK120028735,1770323,1770476,forward,1770372.0
2181,ECK120027067,,ydiL,ECK120028736,1770615,1770971,forward,
2182,ECK120027068,,ydiM,ECK120028737,1771071,1772285,forward,
2183,ECK120027069,,ydiNB-aroD,ECK120028738,1772512,1775444,forward,
2184,ECK120027070,,ydiFO,ECK120028739,1775587,1778347,forward,
2185,ECK120027071,,ppsR,ECK125108695,1787445,1788278,forward,
2186,ECK120027072,,ydiE,ECK120028741,1789613,1789804,forward,
2187,ECK120027073,ECK120035108,ydiV,ECK120028742,1791307,1792149,reverse,1792087.0
2188,ECK120027074,,nlpC,ECK120028743,1792267,1792731,reverse,
2189,ECK120027075,,arpB_1B_2,ECK120028744,1803094,1804993,forward,
2190,ECK120027076,,yniD,ECK120028745,1805165,1805272,forward,
2191,ECK120027077,,ydiZ,ECK120028746,1807400,1807690,forward,
2192,ECK120027078,,yniA,ECK120028747,1807796,1808656,forward,
2193,ECK120027079,ECK120034242,hxpB,ECK125272721,1809326,1810048,forward,1809326.0
2194,ECK120027080,ECK125229301,tcyP,ECK125229267,1810882,1812325,forward,1810882.0
2195,ECK120027081,,ydjO,ECK120028750,1812329,1813132,reverse,
2196,ECK120027082,ECK120034946,nadE,ECK120028751,1822302,1823285,forward,1822302.0
2197,ECK120027084,,ydjXYZ-ynjABCD,ECK120028752,1833401,1839400,forward,
2198,ECK120027085,ECK120034243,ynjE,ECK120028753,1839440,1840774,forward,1839440.0
2199,ECK120027086,ECK125165394,ynjI,ECK120028754,1843831,1844976,reverse,1844900.0
2200,ECK120027087,,sppA,ECK120028755,1848837,1850738,forward,
2201,ECK120027088,,ydjE,ECK120028756,1852621,1853979,reverse,
2202,ECK120027089,,ydjF,ECK120028757,1854096,1854854,reverse,
2203,ECK120027090,,ydjLKJIHG,ECK120028758,1854991,1861332,reverse,
2204,ECK120027091,,yeaC,ECK120028759,1861702,1861974,reverse,
2205,ECK120027092,,msrB,ECK120028760,1862016,1862429,reverse,
2206,ECK120027093,,yeaD,ECK120034095,1863850,1864734,forward,
2207,ECK120027094,ECK125095204,yeaE,ECK120028762,1864782,1865726,reverse,1865724.0
2208,ECK120027095,ECK120034244,mipA,ECK120028763,1865726,1866663,reverse,1866506.0
2209,ECK120027096,,cdgI,ECK125229268,1870385,1871860,forward,
2210,ECK120027097,,dgcJ,ECK125229269,1872041,1873531,forward,
2211,ECK120027098,,yeaK,ECK120028766,1873574,1874077,forward,
2212,ECK120027099,ECK125203413,nimT,ECK125229270,1875584,1876854,forward,1875657.0
2213,ECK120027100,,yeaO,ECK120028768,1876909,1877256,forward,
2214,ECK120027101,,yeaQ,ECK120028769,1879007,1879255,reverse,
2215,ECK120027102,ECK120033252,yeaR-yoaG,ECK120028770,1879403,1880056,reverse,1879994.0
2216,ECK120027104,,dmlR,ECK125109835,1880886,1881809,reverse,
2217,ECK120027105,,dmlA,ECK125109836,1881912,1882997,forward,
2218,ECK120027106,,yeaVW,ECK120028774,1883188,1885789,forward,
2219,ECK120027107,,yeaX,ECK120028775,1885845,1886810,forward,
2220,ECK120027108,ECK120033647,tsaB-yeaY,ECK125147429,1889951,1891267,reverse,
2221,ECK120027109,,yoaA,ECK120028776,1891325,1893235,reverse,
2222,ECK120027110,,yoaB,ECK120028777,1893367,1893711,forward,
2223,ECK120027111,ECK125137109,yoaC,ECK120028778,1893800,1894432,forward,1893966.0
2224,ECK120027112,,pabB-nudL,ECK120030500,1894805,1896748,forward,
2225,ECK120027113,,pdeD,ECK125229271,1898427,1900025,forward,
2226,ECK120027114,,yobD,ECK120028781,1904801,1905259,forward,
2227,ECK120027115,ECK125140756,mntP,ECK125141414,1905265,1906254,forward,1905459.0
2228,ECK120027116,,rlmA,ECK125141415,1906251,1907060,reverse,
2229,ECK120027117,ECK120034247,yobF-cspC,ECK120028784,1907226,1907617,reverse,1907617.0
2230,ECK120027118,,yebO,ECK120028785,1908261,1908548,reverse,
2231,ECK120027119,,proQ-prc,ECK120028786,1912768,1915534,reverse,
2232,ECK120027120,,msrC,ECK125141416,1915631,1916128,reverse,
2233,ECK120027121,,yebST,ECK120028788,1916258,1920143,forward,
2234,ECK120027122,,rsmF,ECK120028789,1920223,1921662,forward,
2235,ECK120027123,,yebV,ECK120028790,1921780,1922016,forward,
2236,ECK120027124,,yebW,ECK120028791,1922121,1922312,forward,
2237,ECK120027125,ECK120032979,sdsR,ECK125141417,1923104,1923207,reverse,1923207.0
2238,ECK120027126,,yobA-yebZY,ECK120028793,1923365,1924969,reverse,
2239,ECK120027127,,holE,ECK120028794,1925108,1925338,forward,
2240,ECK120027128,,yobB-exoX,ECK120028795,1925440,1926782,forward,
2241,ECK120027129,ECK120034248,ptrB,ECK120028796,1926779,1928865,reverse,1928865.0
2242,ECK120027130,ECK120029864,yebE,ECK120028797,1929048,1929783,reverse,1929732.0
2243,ECK120027131,,yebF,ECK120028798,1930034,1930390,reverse,
2244,ECK120027132,ECK120035103,yebG,ECK120028799,1930457,1930784,reverse,1930765.0
2245,ECK120027133,,yebK,ECK120028800,1936652,1937521,forward,
2246,ECK120027134,ECK120034249,pykA,ECK120028801,1937544,1939091,forward,1937544.0
2247,ECK120027135,,lpxM,ECK120028802,1939222,1940193,reverse,
2248,ECK120027136,,yecDE,ECK120028803,1950832,1952213,forward,
2249,ECK120027137,,yecN-cmoAB,ECK120030496,1952266,1954413,forward,
2250,ECK120027138,ECK125165399,yecT,ECK120028804,1961857,1962460,forward,1961935.0
2251,ECK120027139,ECK120034252,insA-5AB-5B-5,ECK125095389,1978518,1979226,reverse,1979226.0
2252,ECK120027140,,yecJ,ECK120028003,1987507,1987758,reverse,
2253,ECK120027141,,isrB,ECK120029397,1987839,1987998,reverse,
2254,ECK120027142,ECK125095453,ftnA,ECK120028807,1988546,1989213,forward,1988682.0
2255,ECK120027143,,yecA,ECK120028808,1990954,1991619,reverse,
2256,ECK120027144,,sdiA,ECK120028809,1996110,1996832,reverse,
2257,ECK120027145,ECK120034253,dcyD-tcyLN,ECK125229272,1997062,1999508,reverse,1999508.0
2258,ECK120027147,,yedEF,ECK120028810,2008277,2009712,forward,
2259,ECK120027148,,yedK,ECK120028811,2009821,2010489,forward,
2260,ECK120027149,,yedL,ECK120028812,2010600,2011079,forward,
2261,ECK120027150,,yedMN_2N_3,ECK125272755,2011348,2012351,reverse,
2262,ECK120027152,,dgcQ,ECK125229273,2026323,2028017,reverse,
2263,ECK120027153,,yodC,ECK120028815,2028188,2028370,reverse,
2264,ECK120027154,,yedI,ECK120028816,2028449,2029366,reverse,
2265,ECK120027155,,yedRJ,ECK120028006,2032384,2033484,reverse,
2266,ECK120027156,,yedS_1S_2S_3,ECK125272774,2034051,2035243,forward,
2267,ECK120027158,ECK120030782,hchA,ECK120028007,2035780,2036686,forward,2035780.0
2268,ECK120027159,,hprRS,ECK125272778,2036794,2038823,reverse,
2269,ECK120027160,ECK125137182,yedX,ECK120028820,2038840,2039369,forward,2038840.0
2270,ECK120027161,,msrPQ,ECK125235991,2039478,2041118,forward,
2271,ECK120027162,,yodB,ECK120028822,2042368,2042898,forward,
2272,ECK120027163,,mtfA,ECK120028008,2043651,2044448,forward,
2273,ECK120027164,,yeeJ,ECK120028823,2044938,2052014,forward,
2274,ECK120027165,,yeeL_1L_2,ECK120028824,2052276,2053328,reverse,
2275,ECK120027167,,yeeN,ECK120028009,2056858,2057574,forward,
2276,ECK120027168,,yeeO,ECK120028826,2058203,2059846,reverse,
2277,ECK120027169,,ldtA,ECK125203377,2062391,2063323,reverse,
2278,ECK120027170,,insC-3CD-3D-3,ECK125095391,2068952,2070180,reverse,
2279,ECK120027171,,yoeA_2,ECK125272773,2070244,2070504,forward,
2280,ECK120027172,,yeeP,ECK120028829,2070786,2071211,forward,
2281,ECK120027173,,yeeRST-cbeA-cbtA-yeeW,ECK125143524,2074779,2078134,forward,
2282,ECK120027174,,yoeF,ECK120028718,2078575,2078931,forward,
2283,ECK120027175,,yeeX,ECK120028608,2079032,2079361,reverse,
2284,ECK120027176,,yeeA,ECK120028609,2079533,2080591,reverse,
2285,ECK120027177,ECK120034257,sbmC,ECK120028610,2080789,2081325,reverse,2081325.0
2286,ECK120027178,,dacD,ECK120028611,2081341,2082547,reverse,
2287,ECK120027179,ECK120034259,yeeED,ECK120028612,2084226,2085552,reverse,2085552.0
2288,ECK120027180,,plaP,ECK125135280,2085704,2087062,reverse,
2289,ECK120027181,,yeeY,ECK120028614,2087329,2088258,reverse,
2290,ECK120027182,,yeeZ,ECK120028615,2088304,2089128,reverse,
2291,ECK120027183,ECK120035130,yefM-yoeB,ECK120028616,2089211,2089751,reverse,2089733.0
2292,ECK120027184,,wzzB,ECK125147419,2097321,2098301,reverse,
2293,ECK120027185,,ugd,ECK120028618,2098447,2099613,reverse,
2294,ECK120027187,,wbbL_2,ECK120028619,2101396,2101677,reverse,
2295,ECK120027188,,wcaKLM,ECK120028620,2114502,2118404,reverse,
2296,ECK120027189,,wcaCDEF-gmd-fcl-gmm-wcaI-cpsBG-wcaJ-wzxC,ECK120030497,2118680,2132070,reverse,
2297,ECK120027190,,asmA,ECK120028622,2139759,2141612,reverse,
2298,ECK120027191,,yegLK,ECK120028623,2151711,2153128,reverse,
2299,ECK120027192,ECK120035119,sibA,ECK125095150,2153311,2153454,forward,2153311.0
2300,ECK120027193,ECK120035123,sibB,ECK125095151,2153646,2153781,forward,2153646.0
2301,ECK120027194,,yegP,ECK120028626,2165189,2165521,forward,
2302,ECK120027195,,yegQ,ECK120028627,2165668,2167029,forward,
2303,ECK120027196,ECK120034942,cyaR,ECK120035061,2167061,2167200,forward,2167114.0
2304,ECK120027197,,insE-5EF-5F-5,ECK120028629,2170236,2171398,forward,
2305,ECK120027199,ECK120034263,yegTUV,ECK120028630,2178781,2182061,forward,2178781.0
2306,ECK120027200,ECK120033661,yegW,ECK120028631,2182035,2182781,reverse,
2307,ECK120027201,,yegX,ECK120028632,2182833,2183651,reverse,
2308,ECK120027202,ECK120034264,thiMD,ECK120028633,2183716,2185451,reverse,2185451.0
2309,ECK120027203,ECK120032986,rcnR,ECK120028634,2185524,2185903,reverse,2185903.0
2310,ECK120027204,ECK120032985,rcnAB,ECK125140818,2185827,2187298,forward,2185827.0
2311,ECK120027205,,rcnB,ECK125140818,2186960,2187298,forward,
2312,ECK120027206,,yehDCBA,ECK120028637,2187380,2192222,reverse,
2313,ECK120027207,,yehE,ECK120028638,2192515,2192796,reverse,
2314,ECK120027208,ECK125203414,mrp,ECK120028639,2192993,2194203,reverse,2194203.0
2315,ECK120027209,ECK120034265,metG,ECK120028640,2194269,2196366,forward,2194269.0
2316,ECK120027211,,molR_2R_3-yehI,ECK125272751,2197410,2203911,forward,
2317,ECK120027212,,yehK,ECK120028643,2203972,2204289,forward,
2318,ECK120027213,,yehLMPQ,ECK120028644,2204596,2210944,forward,
2319,ECK120027214,ECK120033711,yehR,ECK120028645,2211225,2211686,forward,
2320,ECK120027215,ECK120033639,yehS,ECK120028646,2211726,2212196,reverse,
2321,ECK120027216,,btsSR,ECK125272776,2212243,2214644,reverse,
2322,ECK120027217,ECK125122037,mlrA,ECK125134666,2214816,2215597,forward,2214840.0
2323,ECK120027218,,yohO,ECK120028649,2215657,2215764,forward,
2324,ECK120027219,,pbpG,ECK120028650,2223938,2224870,reverse,
2325,ECK120027220,,yohC,ECK120028651,2225044,2225631,reverse,
2326,ECK120027221,,yohF,ECK120028652,2226509,2227270,reverse,
2327,ECK120027222,,mdtQ,ECK120028653,2227323,2228411,reverse,
2328,ECK120027223,,yohH,ECK120028654,2228549,2228686,reverse,
2329,ECK120027224,ECK125135045,dusC,ECK120028655,2229438,2230395,reverse,2230395.0
2330,ECK120027225,ECK125135046,yohJK,ECK120028656,2230509,2231714,forward,2230509.0
2331,ECK120027227,,sanA-yeiS,ECK120028657,2232878,2233839,forward,
2332,ECK120027228,ECK120034266,preTA,ECK125134999,2233921,2236500,forward,2233989.0
2333,ECK120027229,ECK120035125,folE-yeiB,ECK120028659,2241810,2243848,reverse,2243848.0
2334,ECK120027231,,yeiE,ECK120028660,2248737,2249618,reverse,
2335,ECK120027232,,yeiH,ECK120028661,2249717,2250766,forward,
2336,ECK120027233,,nupX,ECK120028662,2252895,2254145,reverse,
2337,ECK120027235,,psuT,ECK125160636,2256085,2257335,reverse,
2338,ECK120027236,,psuKG,ECK125147421,2257429,2259296,reverse,
2339,ECK120027237,ECK125135048,yeiP,ECK120028665,2265362,2266022,forward,2265417.0
2340,ECK120027238,,yeiQ,ECK120028666,2266245,2267711,forward,
2341,ECK120027239,,yeiR-lpxT,ECK120034099,2267829,2269567,forward,
2342,ECK120027240,ECK120034267,mepS,ECK125162047,2269920,2270545,forward,2269920.0
2343,ECK120027241,,pdeN,ECK125229254,2270726,2272282,forward,
2344,ECK120027242,,yejABEF,ECK120028670,2272364,2277889,forward,
2345,ECK120027243,ECK125165402,yejG,ECK120028671,2277893,2278277,reverse,2278277.0
2346,ECK120027244,,rsuA,ECK120028672,2279788,2280483,reverse,
2347,ECK120027245,ECK125095444,radD,ECK125203372,2280622,2282392,forward,2280622.0
2348,ECK120027246,ECK125203431,rplY,ECK120028674,2282440,2282836,forward,2282440.0
2349,ECK120027247,,yejLM,ECK120028675,2284129,2286136,forward,
2350,ECK120027248,,mqo,ECK120028676,2305108,2306754,reverse,
2351,ECK120027249,ECK120048893,yojI,ECK120028677,2306972,2309059,reverse,2308641.0
2352,ECK120027250,,ftp,ECK125235984,2310479,2311534,reverse,
2353,ECK120027251,,atoSC,ECK120028679,2320043,2323251,forward,
2354,ECK120027252,,yfaATS_1S_2QP,ECK120028680,2327367,2336644,reverse,
2355,ECK120027253,,rpnE-ypaA,ECK125272725,2356904,2358001,forward,
2356,ECK120027254,,yfaVU,ECK125242766,2358042,2360152,reverse,
2357,ECK120027255,,yfaX-rhmD,ECK125242766,2360209,2362211,reverse,
2358,ECK120027256,ECK120034269,yfaY,ECK120028683,2362431,2363655,reverse,2363655.0
2359,ECK120027257,,yfaZ,ECK120028684,2363733,2364275,reverse,
2360,ECK120027258,,arnBCADTEF,ECK120033535,2365910,2373278,forward,
2361,ECK120027259,,pmrD,ECK120028685,2373272,2373538,reverse,
2362,ECK120027260,ECK120033642,elaB,ECK120028686,2380722,2381053,reverse,2381053.0
2363,ECK120027261,,elaA,ECK120028687,2381082,2381543,reverse,
2364,ECK120027262,,rbn,ECK120030493,2381608,2382525,forward,
2365,ECK120027263,,elaD,ECK120028689,2382713,2383924,forward,
2366,ECK120027264,,yfbL,ECK120028690,2385860,2386831,forward,
2367,ECK120027265,,yfbM,ECK120027993,2386934,2387437,forward,
2368,ECK120027266,,yfbO,ECK120028691,2388635,2389057,forward,
2369,ECK120027267,,yfbP,ECK120028692,2389116,2389964,forward,
2370,ECK120027268,ECK125137333,alaA,ECK125134991,2407408,2408778,forward,2407408.0
2371,ECK120027269,ECK125137334,yfbR,ECK125134991,2408831,2409461,forward,2408831.0
2372,ECK120027270,,yfbS,ECK120027994,2409520,2411352,reverse,
2373,ECK120027271,ECK125165945,yfbU-hxpA,ECK125272729,2411439,2412594,reverse,2412594.0
2374,ECK120027272,,yfbV,ECK120028696,2412677,2413132,reverse,
2375,ECK120027273,,yfcC,ECK120028697,2417081,2418601,forward,
2376,ECK120027274,ECK120033641,yfcD,ECK120028698,2418634,2419176,reverse,
2377,ECK120027275,ECK120033655,yfcE,ECK120027995,2419234,2419788,reverse,
2378,ECK120027276,,yfcF,ECK120028699,2419841,2420485,reverse,
2379,ECK120027277,,yfcG,ECK120028700,2420621,2421268,forward,
2380,ECK120027278,ECK120033644,folX-yfcH,ECK120028701,2421325,2422601,forward,
2381,ECK120027279,,rpnB,ECK125272735,2422649,2423539,reverse,
2382,ECK120027280,,folC-dedD,ECK120028702,2431022,2432942,reverse,
2383,ECK120027281,,yfcJ,ECK120028703,2438942,2440120,reverse,
2384,ECK120027282,,prmB-aroC-mepA-yfcA-epmC-yfcL,ECK125147422,2443891,2448440,reverse,
2385,ECK120027283,,yfcU_1U_2SRQPO,ECK125272746,2449228,2455001,reverse,
2386,ECK120027284,,yfcV,ECK120028705,2455083,2455646,reverse,
2387,ECK120027286,ECK120034270,yfcZ,ECK120028706,2460650,2460979,reverse,2460979.0
2388,ECK120027287,,yfdF,ECK120027998,2463012,2464070,forward,
2389,ECK120027288,,yfdC,ECK120028707,2465301,2466233,forward,
2390,ECK120027289,ECK125134715,intS,ECK120028708,2466515,2467702,forward,2466515.0
2391,ECK120027290,,yfdGHI,ECK120028709,2467855,2470462,forward,
2392,ECK120027291,,tfaS,ECK120028710,2470803,2471105,forward,
2393,ECK120027292,,yfdONMLK,ECK120027999,2471077,2473246,reverse,
2394,ECK120027293,,yfdPQ,ECK120028711,2473604,2474856,forward,
2395,ECK120027294,,yfdRST,ECK120028712,2474984,2476178,forward,
2396,ECK120027295,,ypdJ,ECK120028713,2476094,2476234,forward,
2397,ECK120027296,,torI,ECK120028000,2476310,2476510,forward,
2398,ECK120027297,,yfdE,ECK125162051,2488023,2489168,reverse,
2399,ECK120027298,,yfdV,ECK125162051,2489242,2490186,reverse,
2400,ECK120027299,,oxc,ECK125162051,2490256,2491950,reverse,
2401,ECK120027300,,tpke70,ECK120028717,2496194,2496629,reverse,
2402,ECK120027301,ECK120030790,alaC,ECK125135000,2497057,2498583,reverse,2498399.0
2403,ECK120027302,,ypdABC,ECK120028607,2498671,2501987,forward,
2404,ECK120027303,,fryBC-ypdFE-fryA,ECK120030494,2501990,2508242,reverse,
2405,ECK120027304,,yfeO,ECK120028500,2509630,2510886,forward,
2406,ECK120027305,,ypeC,ECK120028501,2511001,2511327,forward,
2407,ECK120027306,,insL-3,ECK120028502,2514331,2515443,forward,
2408,ECK120027307,,pdeA,ECK125229255,2515643,2517832,reverse,
2409,ECK120027309,ECK120034274,ligA-ypeB,ECK120028505,2527941,2530201,reverse,2530201.0
2410,ECK120027310,,zipA,ECK120028506,2530247,2531233,reverse,
2411,ECK120027311,ECK120034277,ucpA,ECK120028507,2543832,2544664,reverse,2544664.0
2412,ECK120027312,ECK120035116,murR,ECK125095153,2544752,2545925,reverse,2545793.0
2413,ECK120027313,,murQP-yfeW,ECK120028509,2545773,2549406,forward,
2414,ECK120027314,,ypeA-yfeZ,ECK120028510,2551277,2552138,reverse,
